Iso,SignedP,,,,,,
AIPGENE4467,-0.204751826,,,,,,
AIPGENE11815,-0.360743367,,,,,,
AIPGENE1036,-0.27450233,,,,,,
AIPGENE28072,-0.150123705,,,,,,
AIPGENE16286,-0.115040816,,,,,,
AIPGENE4587,-0.346222589,,,,,,
AIPGENE25146,-0.156545221,,,,,,
AIPGENE20347,-0.225591261,,,,,,
AIPGENE11487,-0.275971077,,,,,,
AIPGENE15128,-0.091426215,,,,,,
AIPGENE12578,-0.26935205,,,,,,
AIPGENE10973,-0.143982648,,,,,,
AIPGENE22969,-0.367997608,,,,,,
AIPGENE25209,-0.104643484,,,,,,
AIPGENE19800,-0.154746271,,,,,,
AIPGENE10512,-0.342514644,,,,,,
AIPGENE9386,-0.166250328,,,,,,
AIPGENE29220,-0.31337569,,,,,,
AIPGENE9444,-0.133744287,,,,,,
AIPGENE28562,-0.121649932,,,,,,
AIPGENE9859,-0.251224559,,,,,,
AIPGENE25931,-0.338467884,,,,,,
AIPGENE7551,-0.28143515,,,,,,
AIPGENE3193,-0.426586931,,,,,,
AIPGENE26461,-0.055788206,,,,,,
AIPGENE2389,-0.271022483,,,,,,
AIPGENE26944,-0.062561412,,,,,,
AIPGENE12344,-0.226237155,,,,,,
AIPGENE13059,-0.160161341,,,,,,
AIPGENE25613,-0.217314886,,,,,,
AIPGENE23425,-0.104593939,,,,,,
AIPGENE20161,-0.294784046,,,,,,
AIPGENE3019,-0.241804629,,,,,,
AIPGENE17573,-0.081660496,,,,,,
AIPGENE16555,-0.125045166,,,,,,
AIPGENE20821,-0.238872657,,,,,,
AIPGENE2716,-0.169287269,,,,,,
AIPGENE24308,-0.156299538,,,,,,
AIPGENE28489,-0.330819817,,,,,,
AIPGENE15133,-0.113956229,,,,,,
AIPGENE22309,-0.15766579,,,,,,
AIPGENE26608,-0.16602682,,,,,,
AIPGENE7898,-0.333740658,,,,,,
AIPGENE21650,-0.379832198,,,,,,
AIPGENE18475,-0.170645615,,,,,,
AIPGENE29200,-0.268355568,,,,,,
AIPGENE7694,-0.649666554,,,,,,
AIPGENE1666,-0.280366567,,,,,,
AIPGENE8152,-0.243139719,,,,,,
AIPGENE9483,-0.17221522,,,,,,
AIPGENE28381,-0.122538437,,,,,,
AIPGENE3535,-0.476876096,,,,,,
AIPGENE17020,-0.494688953,,,,,,
AIPGENE19157,-0.176237027,,,,,,
AIPGENE1891,-0.197429584,,,,,,
AIPGENE4820,-0.126578967,,,,,,
AIPGENE4233,-0.139358467,,,,,,
AIPGENE9152,-0.344855838,,,,,,
AIPGENE6839,-0.226241433,,,,,,
AIPGENE3426,-0.249084903,,,,,,
AIPGENE4570,-0.288123553,,,,,,
AIPGENE23199,-0.311268323,,,,,,
AIPGENE8504,-0.125270292,,,,,,
AIPGENE9907,-0.116734392,,,,,,
AIPGENE17572,-0.214383985,,,,,,
AIPGENE748,-0.093441616,,,,,,
AIPGENE28428,-0.175696232,,,,,,
AIPGENE19616,-0.163030142,,,,,,
AIPGENE985,-0.256020816,,,,,,
AIPGENE11957,-0.358348802,,,,,,
AIPGENE13071,-0.294008683,,,,,,
AIPGENE1393,-0.191695818,,,,,,
AIPGENE20380,-0.203269113,,,,,,
AIPGENE26065,-0.227781567,,,,,,
AIPGENE8234,-0.504793497,,,,,,
AIPGENE26931,-0.073193767,,,,,,
AIPGENE22213,-0.200049946,,,,,,
AIPGENE9145,-0.489023842,,,,,,
AIPGENE10301,-0.182197815,,,,,,
AIPGENE16655,-0.12664038,,,,,,
AIPGENE9636,-0.542522867,,,,,,
AIPGENE2411,-0.172471834,,,,,,
AIPGENE15172,-0.138905148,,,,,,
AIPGENE759,-0.204977086,,,,,,
AIPGENE28139,-0.155665264,,,,,,
AIPGENE24987,-0.203106594,,,,,,
AIPGENE20674,-0.330628834,,,,,,
AIPGENE5118,-0.118941569,,,,,,
AIPGENE13937,-0.315651372,,,,,,
AIPGENE7381,-0.171819511,,,,,,
AIPGENE14752,-0.17637857,,,,,,
AIPGENE20683,-0.525314062,,,,,,
AIPGENE608,-0.579686282,,,,,,
AIPGENE13865,-0.204007304,,,,,,
AIPGENE23844,-0.324189555,,,,,,
AIPGENE11092,-0.58444156,,,,,,
AIPGENE18806,-0.234133898,,,,,,
AIPGENE6598,-0.184942217,,,,,,
AIPGENE1946,-0.453393117,,,,,,
AIPGENE2015,-0.156375626,,,,,,
AIPGENE26353,-0.153877343,,,,,,
AIPGENE20591,-0.254000192,,,,,,
AIPGENE3419,-0.22690205,,,,,,
AIPGENE4164,-0.271293466,,,,,,
AIPGENE11984,-0.150212972,,,,,,
AIPGENE9638,-0.228663022,,,,,,
AIPGENE6916,-0.106552029,,,,,,
AIPGENE20235,-0.26631042,,,,,,
AIPGENE13145,-0.228524563,,,,,,
AIPGENE16868,-0.20603,,,,,,
AIPGENE27599,-0.189383404,,,,,,
AIPGENE20288,-0.125997089,,,,,,
AIPGENE20146,-0.306860937,,,,,,
AIPGENE14020,-0.243038315,,,,,,
AIPGENE28639,-0.109571419,,,,,,
AIPGENE7822,-0.341575849,,,,,,
AIPGENE6113,-0.1985637,,,,,,
AIPGENE29034,-0.196078931,,,,,,
AIPGENE23247,-0.102683499,,,,,,
AIPGENE16973,-0.163607813,,,,,,
AIPGENE8461,-0.085111951,,,,,,
AIPGENE21719,-0.186302106,,,,,,
AIPGENE26699,-0.505798407,,,,,,
AIPGENE14223,-0.426572974,,,,,,
AIPGENE11396,-0.399748436,,,,,,
AIPGENE9624,-0.101140002,,,,,,
AIPGENE18082,-0.183020739,,,,,,
AIPGENE26429,-0.191037508,,,,,,
AIPGENE24455,-0.298833308,,,,,,
AIPGENE14503,-0.158014251,,,,,,
AIPGENE1017,-0.181964431,,,,,,
AIPGENE9332,-0.333263882,,,,,,
AIPGENE1309,-0.215531807,,,,,,
AIPGENE17978,-0.222899386,,,,,,
AIPGENE10184,-0.24004801,,,,,,
AIPGENE12234,-0.1790926,,,,,,
AIPGENE7073,-0.234163497,,,,,,
AIPGENE29226,-0.161182483,,,,,,
AIPGENE16582,-0.245964461,,,,,,
AIPGENE24165,-0.275721155,,,,,,
AIPGENE8964,-0.086512116,,,,,,
AIPGENE21445,-0.547089674,,,,,,
AIPGENE21975,-0.235225167,,,,,,
AIPGENE28737,-0.086356861,,,,,,
AIPGENE10154,-0.380943089,,,,,,
AIPGENE1950,-0.299153609,,,,,,
AIPGENE1014,-0.113407371,,,,,,
AIPGENE12182,-0.089866748,,,,,,
AIPGENE29187,-0.087031199,,,,,,
AIPGENE7093,-0.477539476,,,,,,
AIPGENE28164,-0.295602142,,,,,,
AIPGENE3591,-0.221822318,,,,,,
AIPGENE28430,-0.079263405,,,,,,
AIPGENE9949,-0.1037291,,,,,,
AIPGENE16865,-0.235994978,,,,,,
AIPGENE5003,-0.222523347,,,,,,
AIPGENE15385,-0.107964273,,,,,,
AIPGENE21133,-0.245434613,,,,,,
AIPGENE10906,-0.239372859,,,,,,
AIPGENE21361,-0.357530839,,,,,,
AIPGENE16678,-0.483481674,,,,,,
AIPGENE552,-0.2854781,,,,,,
AIPGENE24022,-0.500622,,,,,,
AIPGENE11223,-0.242086167,,,,,,
AIPGENE458,-0.410747207,,,,,,
AIPGENE22805,-0.238807947,,,,,,
AIPGENE7958,-0.172734526,,,,,,
AIPGENE544,-0.421172336,,,,,,
AIPGENE10563,-0.202990861,,,,,,
AIPGENE20663,-0.089240239,,,,,,
AIPGENE16128,-0.448933,,,,,,
AIPGENE10347,-0.174298978,,,,,,
AIPGENE9397,-0.084718711,,,,,,
AIPGENE23830,-0.449875766,,,,,,
AIPGENE21982,-0.179434429,,,,,,
AIPGENE26294,-0.144452191,,,,,,
AIPGENE26667,-0.146252207,,,,,,
AIPGENE26552,-0.100436842,,,,,,
AIPGENE11310,-0.219186546,,,,,,
AIPGENE28880,-0.122212711,,,,,,
AIPGENE13012,-0.266314433,,,,,,
AIPGENE2036,-0.126702924,,,,,,
AIPGENE15628,-0.139027625,,,,,,
AIPGENE11013,-0.104534733,,,,,,
AIPGENE20280,-0.153413032,,,,,,
AIPGENE2144,-0.178976571,,,,,,
AIPGENE25072,-0.071584166,,,,,,
AIPGENE18491,-0.190204348,,,,,,
AIPGENE1828,-0.18065787,,,,,,
AIPGENE21515,-0.116492492,,,,,,
AIPGENE28211,-0.203686359,,,,,,
AIPGENE20326,-0.207760749,,,,,,
AIPGENE15913,-0.274614943,,,,,,
AIPGENE9851,-0.318326796,,,,,,
AIPGENE17249,-0.478914766,,,,,,
AIPGENE9846,-0.325920603,,,,,,
AIPGENE2474,-0.359461805,,,,,,
AIPGENE2348,-0.226116478,,,,,,
AIPGENE21467,-0.086553559,,,,,,
AIPGENE6919,-0.184752184,,,,,,
AIPGENE26797,-0.157387957,,,,,,
AIPGENE27057,-0.306637347,,,,,,
AIPGENE23490,-0.118207356,,,,,,
AIPGENE28409,-0.569219059,,,,,,
AIPGENE16792,-0.526030304,,,,,,
AIPGENE8677,-0.170318303,,,,,,
AIPGENE7011,-0.183603362,,,,,,
AIPGENE5229,-0.148929613,,,,,,
AIPGENE25389,-0.354722281,,,,,,
AIPGENE21860,-0.162243614,,,,,,
AIPGENE20220,-0.288961947,,,,,,
AIPGENE17621,-0.365616675,,,,,,
AIPGENE28981,-0.326277309,,,,,,
AIPGENE11710,-0.194493545,,,,,,
AIPGENE13408,-0.12884008,,,,,,
AIPGENE9197,-0.086784192,,,,,,
AIPGENE25992,-0.213919382,,,,,,
AIPGENE10629,-0.062472189,,,,,,
AIPGENE5691,-0.366713077,,,,,,
AIPGENE22634,-0.141044713,,,,,,
AIPGENE16354,-0.076587286,,,,,,
AIPGENE12554,-0.113381266,,,,,,
AIPGENE15585,-0.111331504,,,,,,
AIPGENE2523,-0.198846721,,,,,,
AIPGENE24274,-0.151769299,,,,,,
AIPGENE15517,-0.561593888,,,,,,
AIPGENE17386,-0.257629783,,,,,,
AIPGENE23400,-0.207179361,,,,,,
AIPGENE18531,-0.263479933,,,,,,
AIPGENE15110,-0.254015031,,,,,,
AIPGENE12622,-0.096825592,,,,,,
AIPGENE10131,-0.522038052,,,,,,
AIPGENE11728,-0.256884284,,,,,,
AIPGENE5694,-0.40746821,,,,,,
AIPGENE23705,-0.228239188,,,,,,
AIPGENE17402,-0.300137252,,,,,,
AIPGENE9826,-0.306248546,,,,,,
AIPGENE21965,-0.020884919,,,,,,
AIPGENE17783,-0.081678573,,,,,,
AIPGENE28327,-0.083519073,,,,,,
AIPGENE2207,-0.166865121,,,,,,
AIPGENE3527,-0.07764862,,,,,,
AIPGENE9755,-0.270136828,,,,,,
AIPGENE2573,-0.279826395,,,,,,
AIPGENE19465,-0.097147372,,,,,,
AIPGENE503,-0.382119727,,,,,,
AIPGENE1446,-0.067444379,,,,,,
AIPGENE9076,-0.436080961,,,,,,
AIPGENE11532,-0.524497531,,,,,,
AIPGENE5294,-0.312748142,,,,,,
AIPGENE3968,-0.214389743,,,,,,
AIPGENE1789,-0.328609956,,,,,,
AIPGENE19240,-0.060018252,,,,,,
AIPGENE1751,-0.465181774,,,,,,
AIPGENE20475,-0.141742726,,,,,,
AIPGENE11247,-0.139583518,,,,,,
AIPGENE27338,-0.069724785,,,,,,
AIPGENE5688,-0.189464807,,,,,,
AIPGENE19119,-0.234383498,,,,,,
AIPGENE1507,-0.148234699,,,,,,
AIPGENE523,-0.116145311,,,,,,
AIPGENE28549,-0.143066694,,,,,,
AIPGENE4900,-0.162567605,,,,,,
AIPGENE27332,-0.205296817,,,,,,
AIPGENE23820,-0.162392732,,,,,,
AIPGENE9087,-0.241898801,,,,,,
AIPGENE10375,-0.134864866,,,,,,
AIPGENE12662,-0.124468797,,,,,,
AIPGENE1010,-0.097067386,,,,,,
AIPGENE26679,-0.430139272,,,,,,
AIPGENE15123,-0.106515462,,,,,,
AIPGENE1202,-0.140081065,,,,,,
AIPGENE6065,-0.360690412,,,,,,
AIPGENE5876,-0.30905485,,,,,,
AIPGENE23945,-0.414256609,,,,,,
AIPGENE9337,-0.174643698,,,,,,
AIPGENE10889,-0.321405959,,,,,,
AIPGENE17575,-0.246331893,,,,,,
AIPGENE17682,-0.152139491,,,,,,
AIPGENE2684,-0.363400347,,,,,,
AIPGENE8812,-0.205237091,,,,,,
AIPGENE20739,-0.091352397,,,,,,
AIPGENE8882,-0.076757481,,,,,,
AIPGENE4048,-0.273500027,,,,,,
AIPGENE29112,-0.391274101,,,,,,
AIPGENE19,-0.119204545,,,,,,
AIPGENE7266,-0.229052659,,,,,,
AIPGENE3734,-0.230142388,,,,,,
AIPGENE5090,-0.21369019,,,,,,
AIPGENE23515,-0.320426577,,,,,,
AIPGENE19860,-0.155087837,,,,,,
AIPGENE15696,-0.140658059,,,,,,
AIPGENE14373,-0.220930388,,,,,,
AIPGENE8366,-0.444581779,,,,,,
AIPGENE28394,-0.231766899,,,,,,
AIPGENE28916,-0.249164102,,,,,,
AIPGENE8327,-0.351666055,,,,,,
AIPGENE966,-0.15662412,,,,,,
AIPGENE10528,-0.258943785,,,,,,
AIPGENE24153,-0.149476176,,,,,,
AIPGENE20838,-0.134788327,,,,,,
AIPGENE16817,-0.158956812,,,,,,
AIPGENE2676,-0.4537931,,,,,,
AIPGENE1448,-0.291578996,,,,,,
AIPGENE23310,-0.393765577,,,,,,
AIPGENE27702,-0.380713582,,,,,,
AIPGENE10593,-0.314291211,,,,,,
AIPGENE20022,-0.372876579,,,,,,
AIPGENE16317,-0.143448025,,,,,,
AIPGENE714,-0.160393941,,,,,,
AIPGENE6788,-0.124957252,,,,,,
AIPGENE2958,-0.191574721,,,,,,
AIPGENE23487,-0.043448475,,,,,,
AIPGENE25423,-0.043448475,,,,,,
AIPGENE141,-0.16145625,,,,,,
AIPGENE1794,-0.513316425,,,,,,
AIPGENE22333,-0.300245088,,,,,,
AIPGENE6268,-0.219411991,,,,,,
AIPGENE23227,-0.139357196,,,,,,
AIPGENE2880,-0.403405995,,,,,,
AIPGENE2847,-0.364331155,,,,,,
AIPGENE27279,-0.447069873,,,,,,
AIPGENE4603,-0.083697429,,,,,,
AIPGENE20216,-0.106523922,,,,,,
AIPGENE20583,-0.07199651,,,,,,
AIPGENE15977,-0.176101429,,,,,,
AIPGENE28303,-0.21818965,,,,,,
AIPGENE17217,-0.120166211,,,,,,
AIPGENE10394,-0.170897209,,,,,,
AIPGENE10281,-0.293877005,,,,,,
AIPGENE21470,-0.094576349,,,,,,
AIPGENE21089,-0.200481335,,,,,,
AIPGENE20646,-0.11655551,,,,,,
AIPGENE11208,-0.122727793,,,,,,
AIPGENE28304,-0.506540405,,,,,,
AIPGENE11510,-0.083876186,,,,,,
AIPGENE26950,-0.128303613,,,,,,
AIPGENE8459,-0.496215698,,,,,,
AIPGENE22498,-0.277136457,,,,,,
AIPGENE2719,-0.413980068,,,,,,
AIPGENE7162,-0.237067496,,,,,,
AIPGENE8957,-0.237795382,,,,,,
AIPGENE22990,-0.118154151,,,,,,
AIPGENE16940,-0.142536347,,,,,,
AIPGENE24946,-0.152211558,,,,,,
AIPGENE28777,-0.140322176,,,,,,
AIPGENE24162,-0.083281357,,,,,,
AIPGENE17980,-0.220080619,,,,,,
AIPGENE23087,-0.126302217,,,,,,
AIPGENE18541,-0.228329928,,,,,,
AIPGENE9800,-0.195953053,,,,,,
AIPGENE29196,-0.500428144,,,,,,
AIPGENE15751,-0.183942996,,,,,,
AIPGENE7669,-0.085697017,,,,,,
AIPGENE8429,-0.288568718,,,,,,
AIPGENE23926,-0.072075051,,,,,,
AIPGENE15232,-0.334772219,,,,,,
AIPGENE23123,-0.495232564,,,,,,
AIPGENE28527,-0.506304305,,,,,,
AIPGENE27581,-0.241663968,,,,,,
AIPGENE16643,-0.102069935,,,,,,
AIPGENE12259,-0.097400515,,,,,,
AIPGENE17079,-0.116399493,,,,,,
AIPGENE24754,-0.436019211,,,,,,
AIPGENE23793,-0.099033824,,,,,,
AIPGENE18606,-0.202855991,,,,,,
AIPGENE6280,-0.240083702,,,,,,
AIPGENE26945,-0.157183839,,,,,,
AIPGENE17106,-0.381650537,,,,,,
AIPGENE27988,-0.249419101,,,,,,
AIPGENE18857,-0.222512633,,,,,,
AIPGENE1610,-0.384738635,,,,,,
AIPGENE5405,-0.197611238,,,,,,
AIPGENE13769,-0.090051577,,,,,,
AIPGENE12483,-0.505524763,,,,,,
AIPGENE6988,-0.099139315,,,,,,
AIPGENE17038,-0.093467148,,,,,,
AIPGENE10083,-0.294260083,,,,,,
AIPGENE23415,-0.329858705,,,,,,
AIPGENE16216,-0.412710423,,,,,,
AIPGENE5956,-0.10791857,,,,,,
AIPGENE10003,-0.12272599,,,,,,
AIPGENE6101,-0.151981307,,,,,,
AIPGENE9,-0.248639026,,,,,,
AIPGENE3257,-0.085914765,,,,,,
AIPGENE12677,-0.210817764,,,,,,
AIPGENE26382,-0.209983388,,,,,,
AIPGENE17301,-0.182394864,,,,,,
AIPGENE10004,-0.383522442,,,,,,
AIPGENE20272,-0.190914865,,,,,,
AIPGENE7429,-0.109128127,,,,,,
AIPGENE23509,-0.192606275,,,,,,
AIPGENE1781,-0.224118628,,,,,,
AIPGENE13759,-0.420499809,,,,,,
AIPGENE4854,-0.079377325,,,,,,
AIPGENE353,-0.086273074,,,,,,
AIPGENE10410,-0.116868699,,,,,,
AIPGENE16186,-0.176950039,,,,,,
AIPGENE25276,-0.220060901,,,,,,
AIPGENE27095,-0.072689539,,,,,,
AIPGENE17810,-0.104254111,,,,,,
AIPGENE23517,-0.102811998,,,,,,
AIPGENE27114,-0.488447186,,,,,,
AIPGENE1990,-0.158014917,,,,,,
AIPGENE3420,-0.251246269,,,,,,
AIPGENE20430,-0.218273926,,,,,,
AIPGENE4863,-0.091542369,,,,,,
AIPGENE13956,-0.088388911,,,,,,
AIPGENE14080,-0.235711578,,,,,,
AIPGENE27833,-0.048152473,,,,,,
AIPGENE16482,-0.116021332,,,,,,
AIPGENE17750,-0.315336098,,,,,,
AIPGENE13086,-0.098459672,,,,,,
AIPGENE26796,-0.185295262,,,,,,
AIPGENE8576,-0.256197691,,,,,,
AIPGENE4446,-0.210989577,,,,,,
AIPGENE5287,-0.15545376,,,,,,
AIPGENE21700,-0.223040566,,,,,,
AIPGENE14456,-0.147788801,,,,,,
AIPGENE25260,-0.316491566,,,,,,
AIPGENE27691,-0.482566496,,,,,,
AIPGENE16372,-0.10843392,,,,,,
AIPGENE24094,-0.125315878,,,,,,
AIPGENE9118,-0.230193966,,,,,,
AIPGENE28460,-0.117542124,,,,,,
AIPGENE7631,-0.161568309,,,,,,
AIPGENE25384,-0.129406031,,,,,,
AIPGENE27359,-0.089307349,,,,,,
AIPGENE9113,-0.327799313,,,,,,
AIPGENE17182,-0.129426977,,,,,,
AIPGENE6428,-0.088788593,,,,,,
AIPGENE14039,-0.126924605,,,,,,
AIPGENE19908,-0.324495635,,,,,,
AIPGENE12003,-0.547895053,,,,,,
AIPGENE3919,-0.354029144,,,,,,
AIPGENE2205,-0.304288111,,,,,,
AIPGENE22657,-0.138296929,,,,,,
AIPGENE27801,-0.415296898,,,,,,
AIPGENE27617,-0.308512854,,,,,,
AIPGENE2026,-0.408192433,,,,,,
AIPGENE16519,-0.473744451,,,,,,
AIPGENE27971,-0.316378364,,,,,,
AIPGENE25630,-0.195011,,,,,,
AIPGENE26760,-0.156976247,,,,,,
AIPGENE28048,-0.249573418,,,,,,
AIPGENE9898,-0.134636591,,,,,,
AIPGENE27138,-0.347972476,,,,,,
AIPGENE19953,-0.099652868,,,,,,
AIPGENE9793,-0.23333506,,,,,,
AIPGENE10963,-0.319858021,,,,,,
AIPGENE4717,-0.209893424,,,,,,
AIPGENE5890,-0.516820581,,,,,,
AIPGENE13098,-0.267217148,,,,,,
AIPGENE6610,-0.152241745,,,,,,
AIPGENE19600,-0.317681,,,,,,
AIPGENE25721,-0.244569722,,,,,,
AIPGENE29227,-0.107520444,,,,,,
AIPGENE15590,-0.147304067,,,,,,
AIPGENE12084,-0.359716893,,,,,,
AIPGENE10621,-0.133276324,,,,,,
AIPGENE2231,-0.108064627,,,,,,
AIPGENE15532,-0.132381973,,,,,,
AIPGENE2500,-0.538099797,,,,,,
AIPGENE21815,-0.068189053,,,,,,
AIPGENE8670,-0.153837317,,,,,,
AIPGENE18172,-0.419302537,,,,,,
AIPGENE12768,-0.348105721,,,,,,
AIPGENE4746,-0.297122955,,,,,,
AIPGENE21856,-0.097033751,,,,,,
AIPGENE21686,-0.255160876,,,,,,
AIPGENE11340,-0.248805329,,,,,,
AIPGENE20807,-0.130866937,,,,,,
AIPGENE13075,-0.338827528,,,,,,
AIPGENE19136,-0.131859807,,,,,,
AIPGENE12159,-0.107676172,,,,,,
AIPGENE16699,-0.105644683,,,,,,
AIPGENE13729,-0.501547299,,,,,,
AIPGENE2077,-0.254196988,,,,,,
AIPGENE23154,-0.171881302,,,,,,
AIPGENE18089,-0.233508996,,,,,,
AIPGENE16277,-0.33990156,,,,,,
AIPGENE13202,-0.03820584,,,,,,
AIPGENE425,-0.191304907,,,,,,
AIPGENE14528,-0.536536652,,,,,,
AIPGENE9523,-0.225701972,,,,,,
AIPGENE18756,-0.343422529,,,,,,
AIPGENE4780,-0.133450202,,,,,,
AIPGENE10052,-0.047353795,,,,,,
AIPGENE23640,-0.231955692,,,,,,
AIPGENE5998,-0.106931762,,,,,,
AIPGENE7010,-0.331888941,,,,,,
AIPGENE10105,-0.18952042,,,,,,
AIPGENE16361,-0.132852783,,,,,,
AIPGENE273,-0.16763824,,,,,,
AIPGENE488,-0.145593013,,,,,,
AIPGENE27287,-0.173577913,,,,,,
AIPGENE6546,-0.167411047,,,,,,
AIPGENE29081,-0.132888258,,,,,,
AIPGENE12076,-0.251408233,,,,,,
AIPGENE21008,-0.235857134,,,,,,
AIPGENE26850,-0.492001329,,,,,,
AIPGENE7385,-0.183558105,,,,,,
AIPGENE15294,-0.149941718,,,,,,
AIPGENE4801,-0.131575209,,,,,,
AIPGENE29003,-0.071572611,,,,,,
AIPGENE8914,-0.077840281,,,,,,
AIPGENE12833,-0.11586494,,,,,,
AIPGENE11987,-0.157624595,,,,,,
AIPGENE14657,-0.188521133,,,,,,
AIPGENE18616,-0.353730223,,,,,,
AIPGENE21872,-0.325694527,,,,,,
AIPGENE26564,-0.198712583,,,,,,
AIPGENE12673,-0.178978244,,,,,,
AIPGENE7895,-0.077037468,,,,,,
AIPGENE17634,-0.35858721,,,,,,
AIPGENE15893,-0.145465025,,,,,,
AIPGENE7480,-0.410327839,,,,,,
AIPGENE3894,-0.229501161,,,,,,
AIPGENE6974,-0.405349875,,,,,,
AIPGENE11840,-0.072931433,,,,,,
AIPGENE26030,-0.12391871,,,,,,
AIPGENE28396,-0.493495009,,,,,,
AIPGENE12826,-0.184590151,,,,,,
AIPGENE14857,-0.203580952,,,,,,
AIPGENE47,-0.06877245,,,,,,
AIPGENE5508,-0.118865436,,,,,,
AIPGENE18395,-0.319904181,,,,,,
AIPGENE6532,-0.169935453,,,,,,
AIPGENE10019,-0.354491583,,,,,,
AIPGENE27178,-0.256018587,,,,,,
AIPGENE24024,-0.215255735,,,,,,
AIPGENE18952,-0.168329136,,,,,,
AIPGENE18660,-0.237661464,,,,,,
AIPGENE27239,-0.281900487,,,,,,
AIPGENE7113,-0.095877119,,,,,,
AIPGENE17271,-0.079909924,,,,,,
AIPGENE24164,-0.137573611,,,,,,
AIPGENE23266,-0.094559316,,,,,,
AIPGENE12205,-0.134836442,,,,,,
AIPGENE1426,-0.201419269,,,,,,
AIPGENE15393,-0.140995328,,,,,,
AIPGENE26269,-0.161659975,,,,,,
AIPGENE1867,-0.109325572,,,,,,
AIPGENE18539,-0.415619495,,,,,,
AIPGENE5151,-0.235153236,,,,,,
AIPGENE5189,-0.084303403,,,,,,
AIPGENE14379,-0.140206337,,,,,,
AIPGENE12455,-0.135903091,,,,,,
AIPGENE18351,-0.084595507,,,,,,
AIPGENE13885,-0.192416632,,,,,,
AIPGENE27464,-0.082071603,,,,,,
AIPGENE10303,-0.183989772,,,,,,
AIPGENE22712,-0.149777413,,,,,,
AIPGENE19896,-0.141635446,,,,,,
AIPGENE16702,-0.230180548,,,,,,
AIPGENE10708,-0.096248208,,,,,,
AIPGENE13597,-0.067504765,,,,,,
AIPGENE1184,-0.162040505,,,,,,
AIPGENE7235,-0.127128524,,,,,,
AIPGENE19810,-0.180665331,,,,,,
AIPGENE7561,-0.085634741,,,,,,
AIPGENE26009,-0.137235256,,,,,,
AIPGENE23893,-0.136179424,,,,,,
AIPGENE15757,-0.103239982,,,,,,
AIPGENE28892,-0.163374738,,,,,,
AIPGENE15365,-0.165706619,,,,,,
AIPGENE24063,-0.162677113,,,,,,
AIPGENE12608,-0.131557806,,,,,,
AIPGENE26645,-0.051751119,,,,,,
AIPGENE25517,-0.114639736,,,,,,
AIPGENE11361,-0.266999369,,,,,,
AIPGENE7025,-0.143515741,,,,,,
AIPGENE7225,-0.070462737,,,,,,
AIPGENE10156,-0.215625172,,,,,,
AIPGENE6096,-0.08324344,,,,,,
AIPGENE12250,-0.141125313,,,,,,
AIPGENE14502,-0.225053668,,,,,,
AIPGENE3794,-0.141634599,,,,,,
AIPGENE21903,-0.08794591,,,,,,
AIPGENE1575,-0.283945708,,,,,,
AIPGENE22262,-0.092973975,,,,,,
AIPGENE20035,-0.348189864,,,,,,
AIPGENE17358,-0.202526437,,,,,,
AIPGENE25678,-0.352076247,,,,,,
AIPGENE404,-0.459417046,,,,,,
AIPGENE26036,-0.206303855,,,,,,
AIPGENE21632,-0.134725682,,,,,,
AIPGENE23969,-0.282670949,,,,,,
AIPGENE13382,-0.215137128,,,,,,
AIPGENE13887,-0.129666342,,,,,,
AIPGENE28528,-0.06459186,,,,,,
AIPGENE9564,-0.130277302,,,,,,
AIPGENE24045,-0.392100092,,,,,,
AIPGENE7825,-0.133000005,,,,,,
AIPGENE22760,-0.140602569,,,,,,
AIPGENE22673,-0.134141575,,,,,,
AIPGENE20165,-0.168910484,,,,,,
AIPGENE1775,-0.111132383,,,,,,
AIPGENE16040,-0.475122035,,,,,,
AIPGENE19830,-0.067876312,,,,,,
AIPGENE21190,-0.217203184,,,,,,
AIPGENE10694,-0.343315259,,,,,,
AIPGENE26116,-0.242236458,,,,,,
AIPGENE8544,-0.171406141,,,,,,
AIPGENE6415,-0.465996326,,,,,,
AIPGENE20855,-0.267480288,,,,,,
AIPGENE20577,-0.39522612,,,,,,
AIPGENE6196,-0.09872337,,,,,,
AIPGENE3879,-0.192945971,,,,,,
AIPGENE20771,-0.161544815,,,,,,
AIPGENE18424,-0.22707197,,,,,,
AIPGENE14533,-0.160028769,,,,,,
AIPGENE21637,-0.094871996,,,,,,
AIPGENE19150,-0.235230082,,,,,,
AIPGENE26748,-0.252617093,,,,,,
AIPGENE15653,-0.129129227,,,,,,
AIPGENE16387,-0.12488361,,,,,,
AIPGENE18986,-0.0778424,,,,,,
AIPGENE21191,-0.076199762,,,,,,
AIPGENE15841,-0.058414208,,,,,,
AIPGENE5123,-0.395663212,,,,,,
AIPGENE9702,-0.203054263,,,,,,
AIPGENE13673,-0.344675255,,,,,,
AIPGENE2587,-0.275250702,,,,,,
AIPGENE15982,-0.103622345,,,,,,
AIPGENE4741,-0.151263286,,,,,,
AIPGENE25152,-0.383136461,,,,,,
AIPGENE9888,-0.149583265,,,,,,
AIPGENE22422,-0.07952967,,,,,,
AIPGENE9248,-0.068669887,,,,,,
AIPGENE27274,-0.268213864,,,,,,
AIPGENE8123,-0.100580289,,,,,,
AIPGENE13301,-0.083240253,,,,,,
AIPGENE983,-0.149442711,,,,,,
AIPGENE10691,-0.366559124,,,,,,
AIPGENE22630,-0.315304701,,,,,,
